tti;sch_eligible_ue_count;sch_active_ue_count;dl_rb_allocated_count;dl_rb_per_ue_avg;dl_bits_per_rb_avg;dl_capacity_bits_sum_tti;dl_transmitted_bits_sum_tti;dl_throughput_sum_kbps;dl_cqi_wb_avg_idx;dl_sinr_avg;buffer_size_sum_bytes;sch_total_time_us;pdcch_cce_total_count;pdcch_cce_allocated_count;sch_priority_calc_time_us;sch_priority_sort_time_us;dl_prb_utilization_pct;sch_priority_list_size;sch_pdcch_blocked_count;sch_avg_priority_value;sch_eligible_to_active_ratio;sch_priority_min;sch_priority_max;sch_priority_std;dl_throughput_kbps_min;dl_throughput_kbps_max;dl_throughput_kbps_avg;dl_throughput_kbps_std;dl_cqi_wb_idx_min;dl_cqi_wb_idx_max;dl_cqi_wb_idx_avg;dl_cqi_wb_idx_std;dl_sinr_min;dl_sinr_max;dl_sinr_std;dl_rb_utilization_pct;dl_rb_wasted_count;dl_rb_idle_count;dl_spectral_efficiency_bps_hz;dl_spectral_efficiency_avg_ue;dl_spectral_efficiency_peak;dl_throughput_cv_pct;dl_cqi_cv_pct;dl_sinr_cv_pct;dl_rb_allocation_cv_pct;dl_spectral_efficiency_cv_pct;dl_fairness_jain_index;dl_throughput_variance;dl_throughput_std
4695;3;3;50;16,67;214,0;21400;21400;21400,0;6,67;5,21;783170;1063,4;25;14;12,7;24,1;100,0;3;0;2,0;100,0;1;3;0,82;850,0;13680,0;7133,33;5241,13;1,0;11,0;7,0;4,0;-8,25;14,8;9,8;100,0;0;0;2,14;0,7133;1,368;73,47;62,85;24,0;7,48;73,47;0,6494;27469488888888,89;5241134,31
4696;3;3;50;16,67;219,14;21914;21914;21914,0;6,67;5,26;783041;837,7;25;14;11,8;21,1;100,0;3;0;2,0;100,0;1;3;0,82;750,0;12920,0;7304,67;5012,58;1,0;11,0;7,0;4,0;-8,22;14,82;9,81;100,0;0;0;2,1914;0,7305;1,292;68,62;62,85;23,43;7,48;68,62;0,6799;25125990222222,22;5012583,19
4697;3;3;50;16,67;200,86;20086;20086;20086,0;6,67;5,22;782988;822,8;25;14;11,5;19,9;100,0;3;0;2,0;100,0;1;3;0,82;900,0;11400,0;6695,33;4355,43;1,0;11,0;7,0;4,0;-8,2;14,73;9,76;100,0;0;0;2,0086;0,6695;1,14;65,05;62,85;23,44;7,48;65,05;0,7027;18969776888888,89;4355430,74
4698;3;3;50;16,67;214,0;21400;21400;21400,0;6,67;5,18;782307;1694,9;25;14;14,0;24,0;100,0;3;0;2,0;100,0;1;3;0,82;850,0;13680,0;7133,33;5241,13;1,0;11,0;7,0;4,0;-8,17;14,69;9,72;100,0;0;0;2,14;0,7133;1,368;73,47;62,85;23,83;7,48;73,47;0,6494;27469488888888,89;5241134,31
4699;3;3;50;16,67;219,14;21914;21914;21914,0;6,67;5,14;782320;1486,9;25;14;17,5;31,3;100,0;3;0;2,0;100,0;1;3;0,82;750,0;12920,0;7304,67;5012,58;1,0;11,0;7,0;4,0;-8,24;14,67;9,74;100,0;0;0;2,1914;0,7305;1,292;68,62;62,85;23,94;7,48;68,62;0,6799;25125990222222,22;5012583,19
4700;3;3;50;16,67;200,86;20086;20086;20086,0;6,67;5,16;782447;833,9;25;14;11,9;21,7;100,0;3;0;2,0;100,0;1;3;0,82;900,0;11400,0;6695,33;4355,43;1,0;11,0;7,0;4,0;-8,24;14,63;9,74;100,0;0;0;2,0086;0,6695;1,14;65,05;62,85;23,47;7,48;65,05;0,7027;18969776888888,89;4355430,74
4701;3;3;50;16,67;214,0;21400;21400;21400,0;6,67;5,17;781542;1084,0;25;14;14,6;21,6;100,0;3;0;2,0;100,0;1;3;0,82;850,0;13680,0;7133,33;5241,13;1,0;11,0;7,0;4,0;-8,27;14,7;9,78;100,0;0;0;2,14;0,7133;1,368;73,47;62,85;23,6;7,48;73,47;0,6494;27469488888888,89;5241134,31
4702;3;3;50;16,67;219,14;21914;21914;21914,0;6,67;5,21;782324;1224,7;25;14;19,6;31,5;100,0;3;0;2,0;100,0;1;3;0,82;750,0;12920,0;7304,67;5012,58;1,0;11,0;7,0;4,0;-8,13;14,69;9,7;100,0;0;0;2,1914;0,7305;1,292;68,62;62,85;23,63;7,48;68,62;0,6799;25125990222222,22;5012583,19
4703;3;3;50;16,67;200,86;20086;20086;20086,0;6,67;5,2;782485;801,7;25;14;11,5;20,9;100,0;3;0;2,0;100,0;1;3;0,82;900,0;11400,0;6695,33;4355,43;1,0;11,0;7,0;4,0;-8,18;14,76;9,75;100,0;0;0;2,0086;0,6695;1,14;65,05;62,85;24,15;7,48;65,05;0,7027;18969776888888,89;4355430,74
4704;3;3;50;16,67;214,0;21400;21400;21400,0;6,67;5,2;783428;804,1;25;14;9,8;16,7;100,0;3;0;2,0;100,0;1;3;0,82;850,0;13680,0;7133,33;5241,13;1,0;11,0;7,0;4,0;-8,11;14,77;9,71;100,0;0;0;2,14;0,7133;1,368;73,47;62,85;24,58;7,48;73,47;0,6494;27469488888888,89;5241134,31
4705;3;3;50;16,67;219,14;21914;21914;21914,0;6,67;5,22;782826;817,9;25;14;11,4;19,5;100,0;3;0;2,0;100,0;1;3;0,82;750,0;12920,0;7304,67;5012,58;1,0;11,0;7,0;4,0;-8,05;14,75;9,68;100,0;0;0;2,1914;0,7305;1,292;68,62;62,85;24,4;7,48;68,62;0,6799;25125990222222,22;5012583,19
4706;3;3;50;16,67;200,86;20086;20086;20086,0;6,67;5,28;783111;801,3;25;14;11,2;19,3;100,0;3;0;2,0;100,0;1;3;0,82;900,0;11400,0;6695,33;4355,43;1,0;11,0;7,0;4,0;-7,96;14,78;9,65;100,0;0;0;2,0086;0,6695;1,14;65,05;62,85;24,18;7,48;65,05;0,7027;18969776888888,89;4355430,74
4707;3;3;50;16,67;214,0;21400;21400;21400,0;6,67;5,32;783493;789,8;25;14;9,4;16,9;100,0;3;0;2,0;100,0;1;3;0,82;850,0;13680,0;7133,33;5241,13;1,0;11,0;7,0;4,0;-7,76;14,81;9,56;100,0;0;0;2,14;0,7133;1,368;73,47;62,85;24,8;7,48;73,47;0,6494;27469488888888,89;5241134,31
4708;3;3;50;16,67;219,14;21914;21914;21914,0;6,67;5,38;783046;818,6;25;14;11,0;20,3;100,0;3;0;2,0;100,0;1;3;0,82;750,0;12920,0;7304,67;5012,58;1,0;11,0;7,0;4,0;-7,65;14,85;9,53;100,0;0;0;2,1914;0,7305;1,292;68,62;62,85;24,78;7,48;68,62;0,6799;25125990222222,22;5012583,19
4709;3;3;50;16,67;200,86;20086;20086;20086,0;6,67;5,4;782808;803,7;25;14;10,9;19,8;100,0;3;0;2,0;100,0;1;3;0,82;900,0;11400,0;6695,33;4355,43;1,0;11,0;7,0;4,0;-7,54;14,78;9,45;100,0;0;0;2,0086;0,6695;1,14;65,05;62,85;24,52;7,48;65,05;0,7027;18969776888888,89;4355430,74
4710;3;3;50;16,67;214,0;21400;21400;21400,0;6,67;5,39;783239;765,0;25;14;13,5;23,2;100,0;3;0;2,0;100,0;1;3;0,82;850,0;13680,0;7133,33;5241,13;1,0;11,0;7,0;4,0;-7,53;14,73;9,43;100,0;0;0;2,14;0,7133;1,368;73,47;62,85;24,32;7,48;73,47;0,6494;27469488888888,89;5241134,31
4711;3;3;50;16,67;219,14;21914;21914;21914,0;6,67;5,35;782416;779,8;25;14;10,9;19,5;100,0;3;0;2,0;100,0;1;3;0,82;750,0;12920,0;7304,67;5012,58;1,0;11,0;7,0;4,0;-7,63;14,69;9,47;100,0;0;0;2,1914;0,7305;1,292;68,62;62,85;24,01;7,48;68,62;0,6799;25125990222222,22;5012583,19
4712;3;3;50;16,67;200,86;20086;20086;20086,0;6,67;5,4;783113;912,5;25;14;11,0;20,9;100,0;3;0;2,0;100,0;1;3;0,82;900,0;11400,0;6695,33;4355,43;1,0;11,0;7,0;4,0;-7,59;14,75;9,48;100,0;0;0;2,0086;0,6695;1,14;65,05;62,85;24,01;7,48;65,05;0,7027;18969776888888,89;4355430,74
4713;3;3;50;16,67;214,0;21400;21400;21400,0;6,67;5,39;783067;798,3;25;14;10,8;19,4;100,0;3;0;2,0;100,0;1;3;0,82;850,0;13680,0;7133,33;5241,13;1,0;11,0;7,0;4,0;-7,65;14,74;9,5;100,0;0;0;2,14;0,7133;1,368;73,47;62,85;23,85;7,48;73,47;0,6494;27469488888888,89;5241134,31
4714;3;3;50;16,67;219,14;21914;21914;21914,0;6,67;5,37;781509;770,8;25;14;11,0;19,4;100,0;3;0;2,0;100,0;1;3;0,82;750,0;12920,0;7304,67;5012,58;1,0;11,0;7,0;4,0;-7,69;14,69;9,51;100,0;0;0;2,1914;0,7305;1,292;68,62;62,85;23,52;7,48;68,62;0,6799;25125990222222,22;5012583,19
4715;3;3;50;16,67;200,86;20086;20086;20086,0;6,67;5,35;782508;835,9;25;14;11,1;20,1;100,0;3;0;2,0;100,0;1;3;0,82;900,0;11400,0;6695,33;4355,43;1,0;11,0;7,0;4,0;-7,74;14,73;9,54;100,0;0;0;2,0086;0,6695;1,14;65,05;62,85;23,92;7,48;65,05;0,7027;18969776888888,89;4355430,74
4716;3;3;50;16,67;214,0;21400;21400;21400,0;6,67;5,39;783234;801,2;25;14;10,6;19,3;100,0;3;0;2,0;100,0;1;3;0,82;850,0;13680,0;7133,33;5241,13;1,0;11,0;7,0;4,0;-7,51;14,72;9,42;100,0;0;0;2,14;0,7133;1,368;73,47;62,85;24,28;7,48;73,47;0,6494;27469488888888,89;5241134,31
4717;3;3;50;16,67;219,14;21914;21914;21914,0;6,67;5,36;782855;766,7;25;14;23,8;22,9;100,0;3;0;2,0;100,0;1;3;0,82;750,0;12920,0;7304,67;5012,58;1,0;11,0;7,0;4,0;-7,6;14,75;9,47;100,0;0;0;2,1914;0,7305;1,292;68,62;62,85;24,56;7,48;68,62;0,6799;25125990222222,22;5012583,19
4718;3;3;50;16,67;200,86;20086;20086;20086,0;6,67;5,3;783209;792,4;25;14;10,7;19,7;100,0;3;0;2,0;100,0;1;3;0,82;900,0;11400,0;6695,33;4355,43;1,0;11,0;7,0;4,0;-7,66;14,74;9,48;100,0;0;0;2,0086;0,6695;1,14;65,05;62,85;25,14;7,48;65,05;0,7027;18969776888888,89;4355430,74
4719;3;3;50;16,67;214,0;21400;21400;21400,0;6,67;5,3;782842;919,5;25;14;10,7;19,3;100,0;3;0;2,0;100,0;1;3;0,82;850,0;13680,0;7133,33;5241,13;1,0;11,0;7,0;4,0;-7,69;14,74;9,49;100,0;0;0;2,14;0,7133;1,368;73,47;62,85;25,04;7,48;73,47;0,6494;27469488888888,89;5241134,31
4720;3;3;50;16,67;219,14;21914;21914;21914,0;6,67;5,3;783339;816,7;25;14;11,0;19,1;100,0;3;0;2,0;100,0;1;3;0,82;750,0;12920,0;7304,67;5012,58;1,0;11,0;7,0;4,0;-7,62;14,68;9,44;100,0;0;0;2,1914;0,7305;1,292;68,62;62,85;24,79;7,48;68,62;0,6799;25125990222222,22;5012583,19
4721;3;3;50;16,67;200,86;20086;20086;20086,0;6,67;5,27;783362;751,9;25;14;10,7;19,0;100,0;3;0;2,0;100,0;1;3;0,82;900,0;11400,0;6695,33;4355,43;1,0;11,0;7,0;4,0;-7,83;14,68;9,55;100,0;0;0;2,0086;0,6695;1,14;65,05;62,85;24,24;7,48;65,05;0,7027;18969776888888,89;4355430,74
4722;3;3;50;16,67;214,0;21400;21400;21400,0;6,67;5,25;783474;801,3;25;14;11,2;19,3;100,0;3;0;2,0;100,0;1;3;0,82;850,0;13680,0;7133,33;5241,13;1,0;11,0;7,0;4,0;-7,83;14,65;9,54;100,0;0;0;2,14;0,7133;1,368;73,47;62,85;24,2;7,48;73,47;0,6494;27469488888888,89;5241134,31
4723;3;3;50;16,67;219,14;21914;21914;21914,0;6,67;5,31;783268;901,6;25;14;12,3;22,6;100,0;3;0;2,0;100,0;1;3;0,82;750,0;12920,0;7304,67;5012,58;1,0;11,0;7,0;4,0;-7,82;14,68;9,56;100,0;0;0;2,1914;0,7305;1,292;68,62;62,85;23,67;7,48;68,62;0,6799;25125990222222,22;5012583,19
4724;3;3;50;16,67;200,86;20086;20086;20086,0;6,67;5,29;783467;892,9;25;14;11,8;21,0;100,0;3;0;2,0;100,0;1;3;0,82;900,0;11400,0;6695,33;4355,43;1,0;11,0;7,0;4,0;-7,91;14,66;9,6;100,0;0;0;2,0086;0,6695;1,14;65,05;62,85;23,28;7,48;65,05;0,7027;18969776888888,89;4355430,74
4725;3;3;50;16,67;214,0;21400;21400;21400,0;6,67;5,28;783188;983,1;25;14;12,8;22,6;100,0;3;0;2,0;100,0;1;3;0,82;850,0;13680,0;7133,33;5241,13;1,0;11,0;7,0;4,0;-8,04;14,72;9,69;100,0;0;0;2,14;0,7133;1,368;73,47;62,85;23,26;7,48;73,47;0,6494;27469488888888,89;5241134,31
4726;3;3;50;16,67;219,14;21914;21914;21914,0;6,67;5,29;782787;868,9;25;14;11,8;27,3;100,0;3;0;2,0;100,0;1;3;0,82;750,0;12920,0;7304,67;5012,58;1,0;11,0;7,0;4,0;-7,94;14,67;9,62;100,0;0;0;2,1914;0,7305;1,292;68,62;62,85;23,23;7,48;68,62;0,6799;25125990222222,22;5012583,19
4727;3;3;50;16,67;200,86;20086;20086;20086,0;6,67;5,25;783398;867,6;25;14;11,9;21,5;100,0;3;0;2,0;100,0;1;3;0,82;900,0;11400,0;6695,33;4355,43;1,0;11,0;7,0;4,0;-8,09;14,7;9,7;100,0;0;0;2,0086;0,6695;1,14;65,05;62,85;23,3;7,48;65,05;0,7027;18969776888888,89;4355430,74
4728;3;3;50;16,67;214,0;21400;21400;21400,0;6,67;5,29;783242;1013,4;25;14;11,6;20,6;100,0;3;0;2,0;100,0;1;3;0,82;850,0;13680,0;7133,33;5241,13;1,0;11,0;7,0;4,0;-8,05;14,83;9,72;100,0;0;0;2,14;0,7133;1,368;73,47;62,85;24,0;7,48;73,47;0,6494;27469488888888,89;5241134,31
4729;3;3;50;16,67;219,14;21914;21914;21914,0;6,67;5,28;782807;886,6;25;14;11,4;24,4;100,0;3;0;2,0;100,0;1;3;0,82;750,0;12920,0;7304,67;5012,58;1,0;11,0;7,0;4,0;-8,06;14,84;9,72;100,0;0;0;2,1914;0,7305;1,292;68,62;62,85;24,23;7,48;68,62;0,6799;25125990222222,22;5012583,19
4730;3;3;50;16,67;200,86;20086;20086;20086,0;6,67;5,23;783493;890,2;25;14;13,3;23,1;100,0;3;0;2,0;100,0;1;3;0,82;900,0;11400,0;6695,33;4355,43;1,0;11,0;7,0;4,0;-8,25;14,78;9,8;100,0;0;0;2,0086;0,6695;1,14;65,05;62,85;23,5;7,48;65,05;0,7027;18969776888888,89;4355430,74
4731;3;3;50;16,67;214,0;21400;21400;21400,0;6,67;5,22;783251;1069,8;25;14;13,7;23,2;100,0;3;0;2,0;100,0;1;3;0,82;850,0;13680,0;7133,33;5241,13;1,0;11,0;7,0;4,0;-8,2;14,8;9,77;100,0;0;0;2,14;0,7133;1,368;73,47;62,85;24,07;7,48;73,47;0,6494;27469488888888,89;5241134,31
4732;3;3;50;16,67;219,14;21914;21914;21914,0;6,67;5,27;782670;925,0;25;14;12,0;24,4;100,0;3;0;2,0;100,0;1;3;0,82;750,0;12920,0;7304,67;5012,58;1,0;11,0;7,0;4,0;-8,14;14,87;9,77;100,0;0;0;2,1914;0,7305;1,292;68,62;62,85;24,17;7,48;68,62;0,6799;25125990222222,22;5012583,19
4733;3;3;50;16,67;200,86;20086;20086;20086,0;6,67;5,22;783261;875,5;25;14;11,4;20,6;100,0;3;0;2,0;100,0;1;3;0,82;900,0;11400,0;6695,33;4355,43;1,0;11,0;7,0;4,0;-8,18;14,81;9,77;100,0;0;0;2,0086;0,6695;1,14;65,05;62,85;24,22;7,48;65,05;0,7027;18969776888888,89;4355430,74
4734;3;3;50;16,67;214,0;21400;21400;21400,0;6,67;5,18;782706;1301,3;25;14;14,5;22,5;100,0;3;0;2,0;100,0;1;3;0,82;850,0;13680,0;7133,33;5241,13;1,0;11,0;7,0;4,0;-8,27;14,73;9,79;100,0;0;0;2,14;0,7133;1,368;73,47;62,85;23,78;7,48;73,47;0,6494;27469488888888,89;5241134,31
4735;3;3;50;16,67;219,14;21914;21914;21914,0;6,67;5,11;783177;788,9;25;14;11,3;20,2;100,0;3;0;2,0;100,0;1;3;0,82;750,0;12920,0;7304,67;5012,58;1,0;11,0;7,0;4,0;-8,43;14,71;9,85;100,0;0;0;2,1914;0,7305;1,292;68,62;62,85;23,81;7,48;68,62;0,6799;25125990222222,22;5012583,19
4736;3;3;50;16,67;200,86;20086;20086;20086,0;6,67;5,15;782401;796,9;25;14;11,4;20,4;100,0;3;0;2,0;100,0;1;3;0,82;900,0;11400,0;6695,33;4355,43;1,0;11,0;7,0;4,0;-8,31;14,71;9,79;100,0;0;0;2,0086;0,6695;1,14;65,05;62,85;23,86;7,48;65,05;0,7027;18969776888888,89;4355430,74
4737;3;3;50;16,67;214,0;21400;21400;21400,0;6,67;5,18;782892;797,8;25;14;11,1;19,5;100,0;3;0;2,0;100,0;1;3;0,82;850,0;13680,0;7133,33;5241,13;1,0;11,0;7,0;4,0;-8,2;14,83;9,76;100,0;0;0;2,14;0,7133;1,368;73,47;62,85;24,97;7,48;73,47;0,6494;27469488888888,89;5241134,31
4738;3;3;50;16,67;219,14;21914;21914;21914,0;6,67;5,23;782772;825,2;25;14;11,4;20,1;100,0;3;0;2,0;100,0;1;3;0,82;750,0;12920,0;7304,67;5012,58;1,0;11,0;7,0;4,0;-8,09;14,81;9,71;100,0;0;0;2,1914;0,7305;1,292;68,62;62,85;24,65;7,48;68,62;0,6799;25125990222222,22;5012583,19
4739;3;3;50;16,67;200,86;20086;20086;20086,0;6,67;5,26;783439;1637,7;25;14;18,2;31,4;100,0;3;0;2,0;100,0;1;3;0,82;900,0;11400,0;6695,33;4355,43;1,0;11,0;7,0;4,0;-8,01;14,84;9,69;100,0;0;0;2,0086;0,6695;1,14;65,05;62,85;24,76;7,48;65,05;0,7027;18969776888888,89;4355430,74
4740;3;3;50;16,67;214,0;21400;21400;21400,0;6,67;5,28;783436;1381,5;25;14;13,5;25,0;100,0;3;0;2,0;100,0;1;3;0,82;850,0;13680,0;7133,33;5241,13;1,0;11,0;7,0;4,0;-8,02;14,85;9,71;100,0;0;0;2,14;0,7133;1,368;73,47;62,85;24,45;7,48;73,47;0,6494;27469488888888,89;5241134,31
4741;3;3;50;16,67;219,14;21914;21914;21914,0;6,67;5,32;783107;858,5;25;14;12,6;23,1;100,0;3;0;2,0;100,0;1;3;0,82;750,0;12920,0;7304,67;5012,58;1,0;11,0;7,0;4,0;-7,97;14,9;9,7;100,0;0;0;2,1914;0,7305;1,292;68,62;62,85;24,53;7,48;68,62;0,6799;25125990222222,22;5012583,19
4742;3;3;50;16,67;200,86;20086;20086;20086,0;6,67;5,36;783105;850,5;25;14;11,6;21,2;100,0;3;0;2,0;100,0;1;3;0,82;900,0;11400,0;6695,33;4355,43;1,0;11,0;7,0;4,0;-7,92;14,95;9,7;100,0;0;0;2,0086;0,6695;1,14;65,05;62,85;24,5;7,48;65,05;0,7027;18969776888888,89;4355430,74
4743;3;3;50;16,67;214,0;21400;21400;21400,0;6,67;5,38;783250;931,3;25;14;14,0;25,0;100,0;3;0;2,0;100,0;1;3;0,82;850,0;13680,0;7133,33;5241,13;1,0;11,0;7,0;4,0;-7,87;15,0;9,68;100,0;0;0;2,14;0,7133;1,368;73,47;62,85;24,93;7,48;73,47;0,6494;27469488888888,89;5241134,31
4744;3;3;50;16,67;219,14;21914;21914;21914,0;6,67;5,3;782663;880,0;25;14;13,6;23,8;100,0;3;0;2,0;100,0;1;3;0,82;750,0;12920,0;7304,67;5012,58;1,0;11,0;7,0;4,0;-8,0;15,01;9,73;100,0;0;0;2,1914;0,7305;1,292;68,62;62,85;25,57;7,48;68,62;0,6799;25125990222222,22;5012583,19
4745;3;3;50;16,67;200,86;20086;20086;20086,0;6,67;5,31;782803;1862,2;25;14;13,5;23,2;100,0;3;0;2,0;100,0;1;3;0,82;900,0;11400,0;6695,33;4355,43;1,0;11,0;7,0;4,0;-8,0;15,05;9,75;100,0;0;0;2,0086;0,6695;1,14;65,05;62,85;25,8;7,48;65,05;0,7027;18969776888888,89;4355430,74
4746;3;3;50;16,67;214,0;21400;21400;21400,0;6,67;5,34;783210;1028,3;25;14;15,0;26,3;100,0;3;0;2,0;100,0;1;3;0,82;850,0;13680,0;7133,33;5241,13;1,0;11,0;7,0;4,0;-7,93;15,06;9,72;100,0;0;0;2,14;0,7133;1,368;73,47;62,85;25,69;7,48;73,47;0,6494;27469488888888,89;5241134,31
4747;3;3;50;16,67;219,14;21914;21914;21914,0;6,67;5,34;782183;797,1;25;14;12,2;20,8;100,0;3;0;2,0;100,0;1;3;0,82;750,0;12920,0;7304,67;5012,58;1,0;11,0;7,0;4,0;-8,01;15,11;9,77;100,0;0;0;2,1914;0,7305;1,292;68,62;62,85;25,79;7,48;68,62;0,6799;25125990222222,22;5012583,19
4748;3;3;50;16,67;200,86;20086;20086;20086,0;6,67;5,34;782788;790,6;25;14;11,7;20,6;100,0;3;0;2,0;100,0;1;3;0,82;900,0;11400,0;6695,33;4355,43;1,0;11,0;7,0;4,0;-8,06;15,15;9,81;100,0;0;0;2,0086;0,6695;1,14;65,05;62,85;25,89;7,48;65,05;0,7027;18969776888888,89;4355430,74
4749;3;3;50;16,67;214,0;21400;21400;21400,0;6,67;5,39;782656;780,3;25;14;8,6;14,9;100,0;3;0;2,0;100,0;1;3;0,82;850,0;13680,0;7133,33;5241,13;1,0;11,0;7,0;4,0;-7,82;15,18;9,7;100,0;0;0;2,14;0,7133;1,368;73,47;62,85;26,53;7,48;73,47;0,6494;27469488888888,89;5241134,31
4750;3;3;50;16,67;219,14;21914;21914;21914,0;6,67;5,42;782483;851,7;25;14;10,6;16,8;100,0;3;0;2,0;100,0;1;3;0,82;750,0;12920,0;7304,67;5012,58;1,0;11,0;7,0;4,0;-7,82;15,17;9,7;100,0;0;0;2,1914;0,7305;1,292;68,62;62,85;26,08;7,48;68,62;0,6799;25125990222222,22;5012583,19
4751;3;3;50;16,67;200,86;20086;20086;20086,0;6,67;5,35;782638;752,4;25;14;9,5;17,2;100,0;3;0;2,0;100,0;1;3;0,82;900,0;11400,0;6695,33;4355,43;1,0;11,0;7,0;4,0;-8,02;15,13;9,79;100,0;0;0;2,0086;0,6695;1,14;65,05;62,85;25,7;7,48;65,05;0,7027;18969776888888,89;4355430,74
4752;3;3;50;16,67;214,0;21400;21400;21400,0;6,67;5,39;782765;904,5;25;14;12,9;22,6;100,0;3;0;2,0;100,0;1;3;0,82;850,0;13680,0;7133,33;5241,13;1,0;11,0;7,0;4,0;-7,97;15,11;9,77;100,0;0;0;2,14;0,7133;1,368;73,47;62,85;25,18;7,48;73,47;0,6494;27469488888888,89;5241134,31
4753;3;3;50;16,67;219,14;21914;21914;21914,0;6,67;5,37;783267;854,9;25;14;12,2;21,8;100,0;3;0;2,0;100,0;1;3;0,82;750,0;12920,0;7304,67;5012,58;1,0;11,0;7,0;4,0;-7,91;15,06;9,71;100,0;0;0;2,1914;0,7305;1,292;68,62;62,85;25,43;7,48;68,62;0,6799;25125990222222,22;5012583,19
4754;3;3;50;16,67;200,86;20086;20086;20086,0;6,67;5,35;782751;1298,2;25;14;12,1;21,4;100,0;3;0;2,0;100,0;1;3;0,82;900,0;11400,0;6695,33;4355,43;1,0;11,0;7,0;4,0;-7,97;15,05;9,74;100,0;0;0;2,0086;0,6695;1,14;65,05;62,85;25,27;7,48;65,05;0,7027;18969776888888,89;4355430,74
4755;3;3;50;16,67;214,0;21400;21400;21400,0;6,67;5,32;782607;870,6;25;14;12,3;21,7;100,0;3;0;2,0;100,0;1;3;0,82;850,0;13680,0;7133,33;5241,13;1,0;11,0;7,0;4,0;-7,96;15,05;9,72;100,0;0;0;2,14;0,7133;1,368;73,47;62,85;25,91;7,48;73,47;0,6494;27469488888888,89;5241134,31
4756;3;3;50;16,67;219,14;21914;21914;21914,0;6,67;5,24;783439;1202,3;25;14;12,4;22,3;100,0;3;0;2,0;100,0;1;3;0,82;750,0;12920,0;7304,67;5012,58;1,0;11,0;7,0;4,0;-8,06;15,01;9,74;100,0;0;0;2,1914;0,7305;1,292;68,62;62,85;26,24;7,48;68,62;0,6799;25125990222222,22;5012583,19
4757;3;3;50;16,67;200,86;20086;20086;20086,0;6,67;5,22;783636;903,9;25;14;12,7;22,4;100,0;3;0;2,0;100,0;1;3;0,82;900,0;11400,0;6695,33;4355,43;1,0;11,0;7,0;4,0;-8,04;15,03;9,73;100,0;0;0;2,0086;0,6695;1,14;65,05;62,85;26,89;7,48;65,05;0,7027;18969776888888,89;4355430,74
4758;3;3;50;16,67;214,0;21400;21400;21400,0;6,67;5,23;782998;846,0;25;14;12,0;21,9;100,0;3;0;2,0;100,0;1;3;0,82;850,0;13680,0;7133,33;5241,13;1,0;11,0;7,0;4,0;-8,02;15,02;9,72;100,0;0;0;2,14;0,7133;1,368;73,47;62,85;26,68;7,48;73,47;0,6494;27469488888888,89;5241134,31
4759;3;3;50;16,67;219,14;21914;21914;21914,0;6,67;5,23;782941;880,8;25;14;12,0;21,7;100,0;3;0;2,0;100,0;1;3;0,82;750,0;12920,0;7304,67;5012,58;1,0;11,0;7,0;4,0;-8,0;14,97;9,7;100,0;0;0;2,1914;0,7305;1,292;68,62;62,85;26,38;7,48;68,62;0,6799;25125990222222,22;5012583,19
4760;3;3;50;16,67;200,86;20086;20086;20086,0;6,67;5,22;782188;1378,8;25;14;12,0;21,1;100,0;3;0;2,0;100,0;1;3;0,82;900,0;11400,0;6695,33;4355,43;1,0;11,0;7,0;4,0;-7,93;14,91;9,64;100,0;0;0;2,0086;0,6695;1,14;65,05;62,85;26,46;7,48;65,05;0,7027;18969776888888,89;4355430,74
4761;3;3;50;16,67;214,0;21400;21400;21400,0;6,67;5,2;783371;906,3;25;14;12,3;22,0;100,0;3;0;2,0;100,0;1;3;0,82;850,0;13680,0;7133,33;5241,13;1,0;11,0;7,0;4,0;-7,88;14,85;9,59;100,0;0;0;2,14;0,7133;1,368;73,47;62,85;26,54;7,48;73,47;0,6494;27469488888888,89;5241134,31
4762;3;3;50;16,67;219,14;21914;21914;21914,0;6,67;5,18;783276;1211,5;25;14;14,9;27,8;100,0;3;0;2,0;100,0;1;3;0,82;750,0;12920,0;7304,67;5012,58;1,0;11,0;7,0;4,0;-7,93;14,92;9,63;100,0;0;0;2,1914;0,7305;1,292;68,62;62,85;27,17;7,48;68,62;0,6799;25125990222222,22;5012583,19
4763;3;3;50;16,67;200,86;20086;20086;20086,0;6,67;5,13;783552;907,9;25;14;12,6;22,9;100,0;3;0;2,0;100,0;1;3;0,82;900,0;11400,0;6695,33;4355,43;1,0;11,0;7,0;4,0;-8,05;14,92;9,68;100,0;0;0;2,0086;0,6695;1,14;65,05;62,85;27,37;7,48;65,05;0,7027;18969776888888,89;4355430,74
4764;3;3;50;16,67;214,0;21400;21400;21400,0;6,67;5,11;783240;941,2;25;14;12,7;22,2;100,0;3;0;2,0;100,0;1;3;0,82;850,0;13680,0;7133,33;5241,13;1,0;11,0;7,0;4,0;-8,0;14,94;9,65;100,0;0;0;2,14;0,7133;1,368;73,47;62,85;27,98;7,48;73,47;0,6494;27469488888888,89;5241134,31
4765;3;3;50;16,67;219,14;21914;21914;21914,0;6,67;5,16;783098;1121,0;25;14;12,6;22,5;100,0;3;0;2,0;100,0;1;3;0,82;750,0;12920,0;7304,67;5012,58;1,0;11,0;7,0;4,0;-7,93;14,94;9,63;100,0;0;0;2,1914;0,7305;1,292;68,62;62,85;27,58;7,48;68,62;0,6799;25125990222222,22;5012583,19
